Date,KO,PEP
2021-11-22,49.19233322143555,145.2372589111328
2021-11-23,49.55592727661133,146.2104949951172
2021-11-24,49.1568603515625,144.87451171875
2021-11-26,47.64925003051758,142.57406616210938
2021-11-29,48.40305709838867,145.2283935546875
2021-11-30,46.874820709228516,141.37074279785156
2021-12-01,46.740760803222656,141.7069549560547
2021-12-02,47.428924560546875,143.07427978515625
2021-12-03,47.848960876464844,146.71749877929688
2021-12-06,49.073341369628906,148.24070739746094
2021-12-07,49.34144592285156,148.07144165039062
2021-12-08,49.15377426147461,148.3297882080078
2021-12-09,49.02865219116211,148.14271545410156
2021-12-10,50.297706604003906,150.5121612548828
2021-12-13,51.620384216308594,151.2604217529297
2021-12-14,51.6561393737793,150.88626098632812
2021-12-15,51.88850402832031,152.828125
2021-12-16,52.41579055786133,153.0508270263672
2021-12-17,51.59358596801758,149.91534423828125
2021-12-20,51.42377853393555,150.91302490234375
2021-12-21,51.62933349609375,150.46762084960938
2021-12-22,51.99574279785156,151.4029541015625
2021-12-23,52.0315055847168,151.2336883544922
2021-12-27,52.41579055786133,152.73902893066406
2021-12-28,52.62134552001953,153.53182983398438
2021-12-29,52.68389892578125,154.07522583007812
2021-12-30,52.5319709777832,153.8079833984375
2021-12-31,52.916263580322266,154.734375
2022-01-03,52.99669647216797,154.0841064453125
2022-01-04,53.8814697265625,154.30679321289062
2022-01-05,54.32831954956055,154.83236694335938
2022-01-06,54.04233169555664,154.86798095703125
2022-01-07,53.917213439941406,155.0639190673828
2022-01-10,54.006587982177734,155.1441192626953
2022-01-11,54.02445983886719,155.07286071777344
2022-01-12,54.104896545410156,154.9036102294922
2022-01-13,54.426631927490234,155.15304565429688
2022-01-14,54.86454391479492,156.45355224609375
2022-01-18,54.426631927490234,154.95709228515625
2022-01-19,54.5159912109375,156.0705108642578
2022-01-20,54.29257583618164,154.93923950195312
2022-01-21,54.02445983886719,155.1886444091797
2022-01-24,53.5865364074707,154.39588928222656
2022-01-25,53.46142578125,152.62327575683594
2022-01-26,53.26480484008789,151.01095581054688
2022-01-27,53.309505462646484,150.8684844970703
2022-01-28,54.373008728027344,153.8079833984375
2022-01-31,54.524932861328125,154.5651397705078
2022-02-01,54.12276840209961,153.51402282714844
2022-02-02,54.67686080932617,156.30209350585938
2022-02-03,55.0611572265625,156.2130584716797
2022-02-04,54.48025131225586,153.6476593017578
2022-02-07,55.052215576171875,153.0419158935547
2022-02-08,55.40971374511719,153.22898864746094
2022-02-09,54.55173873901367,153.15771484375
2022-02-10,54.85560989379883,149.97767639160156
2022-02-11,53.8814697265625,150.1647491455078
2022-02-14,54.23001480102539,148.49014282226562
2022-02-15,54.4355583190918,147.83096313476562
2022-02-16,54.426631927490234,148.13381958007812
2022-02-17,55.516944885253906,148.53466796875
2022-02-18,55.892303466796875,149.38980102539062
2022-02-22,55.659934997558594,149.95989990234375
2022-02-23,55.04328918457031,148.48121643066406
2022-02-24,54.078067779541016,145.89801025390625
2022-02-25,56.169349670410156,149.9866180419922
2022-02-28,55.62419509887695,145.85348510742188
2022-03-01,55.38288879394531,144.5440673828125
2022-03-02,55.79399871826172,146.54827880859375
2022-03-03,55.82974624633789,146.39134216308594
2022-03-04,55.91911697387695,148.61495971679688
2022-03-07,54.587501525878906,145.65609741210938
2022-03-08,52.424720764160156,141.54957580566406
2022-03-09,52.69282913208008,141.12820434570312
2022-03-10,51.72764205932617,138.5369415283203
2022-03-11,51.76338577270508,137.8375701904297
2022-03-14,52.71795654296875,139.77427673339844
2022-03-15,53.69055938720703,142.56275939941406
2022-03-16,53.546470642089844,143.1904296875
2022-03-17,54.11381530761719,144.30221557617188
2022-03-18,54.1228141784668,145.96095275878906
2022-03-21,54.55508041381836,145.75474548339844
2022-03-22,54.753204345703125,147.35072326660156
2022-03-23,54.39298629760742,146.57962036132812
2022-03-24,54.9152946472168,147.46728515625
2022-03-25,55.41060256958008,148.15768432617188
2022-03-28,55.761802673339844,148.59706115722656
2022-03-29,55.97793960571289,150.80276489257812
2022-03-30,56.0229606628418,150.59649658203125
2022-03-31,55.833858489990234,150.07647705078125
2022-04-01,56.61732864379883,152.2104034423828
2022-04-04,56.32014846801758,151.81593322753906
2022-04-05,56.25711441040039,151.977294921875
2022-04-06,56.8244514465332,154.5685577392578
2022-04-07,57.130638122558594,154.7119903564453
2022-04-08,57.48185348510742,155.23204040527344
2022-04-11,57.46384048461914,154.75680541992188
2022-04-12,58.13924789428711,155.38442993164062
2022-04-13,58.292354583740234,155.115478515625
2022-04-14,58.553504943847656,154.12918090820312
2022-04-18,58.03118896484375,152.8021697998047
2022-04-19,58.59852981567383,155.02581787109375
2022-04-20,59.4000129699707,157.3301239013672
2022-04-21,59.625160217285156,156.76524353027344
2022-04-22,58.7606315612793,154.3533477783203
2022-04-25,59.38200378417969,155.7789764404297
2022-04-26,58.58051681518555,155.38442993164062
2022-04-27,59.0398063659668,156.7742462158203
2022-04-28,59.60713577270508,159.1502685546875
2022-04-29,58.18427276611328,153.95884704589844
2022-05-02,57.130638122558594,150.4171905517578
2022-05-03,56.80644226074219,150.62342834472656
2022-05-04,58.5625114440918,155.88656616210938
2022-05-05,58.09423065185547,152.77529907226562
2022-05-06,58.30134963989258,152.793212890625
2022-05-09,58.18427276611328,153.94985961914062
2022-05-10,57.64395523071289,153.76158142089844
2022-05-11,57.91411209106445,153.0173797607422
2022-05-12,58.09423065185547,152.78428649902344
2022-05-13,59.18388748168945,155.7610626220703
2022-05-16,59.4000129699707,157.3301239013672
2022-05-17,59.237918853759766,156.42453002929688
2022-05-18,55.11341094970703,146.73208618164062
2022-05-19,54.03275680541992,144.5353546142578
2022-05-20,54.9152946472168,145.44093322753906
2022-05-23,56.60831832885742,148.48045349121094
2022-05-24,57.652957916259766,150.47096252441406
2022-05-25,57.6979866027832,151.50210571289062
2022-05-26,57.90510940551758,152.5242156982422
2022-05-27,58.2473258972168,154.01263427734375
2022-05-31,57.076602935791016,150.40821838378906
2022-06-01,56.79743576049805,149.27847290039062
2022-06-02,57.39179992675781,150.48829650878906
2022-06-03,56.7073860168457,148.8360595703125
2022-06-06,56.61732864379883,149.45904541015625
2022-06-07,56.959529876708984,150.37997436523438
2022-06-08,56.635337829589844,149.63058471679688
2022-06-09,55.653743743896484,146.96713256835938
2022-06-10,55.302528381347656,146.73240661621094
2022-06-13,55.23948669433594,144.2224884033203
2022-06-14,53.72471618652344,140.9541015625
2022-06-15,54.123817443847656,142.46188354492188
2022-06-16,53.57958984375,141.77574157714844
2022-06-17,53.906124114990234,141.80279541015625
2022-06-21,55.05808639526367,145.09825134277344
2022-06-22,55.46625518798828,146.29000854492188
2022-06-23,56.1284065246582,148.15892028808594
2022-06-24,57.18059539794922,149.99176025390625
2022-06-27,57.06266784667969,150.19036865234375
2022-06-28,56.49122619628906,148.0776824951172
2022-06-29,56.89939880371094,150.53346252441406
2022-06-30,57.06266784667969,150.4702606201172
2022-07-01,58.39603805541992,152.93504333496094
2022-07-05,57.39828109741211,152.59194946289062
2022-07-06,57.51620101928711,154.1177978515625
2022-07-07,57.06266784667969,153.81082153320312
2022-07-08,57.27129364013672,155.1831817626953
2022-07-11,57.089874267578125,153.91014099121094
